"env","plant","harv","lat","lon","block","row","col","gen","yield"
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,58,2,"G019",1571.25
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,57,3,"G019",1524.33
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,24,1,"G025",1505.13
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,21,2,"G025",1407.92
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,20,3,"G025",1585.57
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,45,1,"G027",1319.54
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,44,2,"G027",1295.93
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,45,3,"G027",1523.97
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,8,1,"G030",1525.62
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,9,2,"G030",1457.48
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,8,3,"G030",1635.7
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,39,1,"G039",1501.72
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,40,2,"G039",1698.81
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,37,3,"G039",1896.95
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,52,1,"G043",1796.51
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,49,2,"G043",1687.2
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,56,3,"G043",1624.09
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,3,1,"G047",900.61
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,2,2,"G047",1182.02
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,4,3,"G047",1041
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,36,1,"C049",1236.87
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,33,2,"C049",1681.53
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,34,3,"C049",1538.31
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,33,1,"G051",1510.59
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,35,2,"G051",1981.9
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,35,3,"G051",2049.12
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,31,1,"C054",1526.79
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,26,2,"C054",1522.97
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,26,3,"C054",1505.36
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,20,1,"G056",1155.13
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,22,2,"G056",1346.64
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,23,3,"G056",1535.63
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,19,1,"G057",1218.3
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,19,2,"G057",1455.73
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,18,3,"G057",1652.04
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,48,1,"G059",1570.87
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,55,2,"G059",1308
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,50,3,"G059",1082.62
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,54,1,"G060",1548.75
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,53,2,"G060",1104.79
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,52,3,"G060",1183.68
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,50,1,"G061",NA
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,56,2,"G061",NA
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,55,3,"G061",NA
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,58,1,"G062",1167.7
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,57,2,"G062",1057.62
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,58,3,"G062",1277.78
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,2,1,"G067",985.11
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,4,2,"G067",1653.82
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,1,3,"G067",1337.64
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,11,1,"G079",1420.8
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,13,2,"G079",2050.98
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,14,3,"G079",2173.55
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,14,1,"G083",2080.17
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,12,2,"G083",1542.34
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,12,3,"G083",1660.15
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,18,1,"C084",1344.52
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,18,2,"C084",1747.81
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,19,3,"C084",1708.33
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,28,1,"G086",1785.95
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,25,2,"G086",1154.87
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,32,3,"G086",2064.14
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,27,1,"G087",1280.01
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,30,2,"G087",1706.4
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,30,3,"G087",1842.7
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,30,1,"G088",1188.87
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,31,2,"G088",1557.7
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,31,3,"G088",1749.52
"E39","2021-11-30","2022-03-30",-22.288,-53.848,1,29,1,"G089",2075.87
"E39","2021-11-30","2022-03-30",-22.288,-53.848,2,28,2,"G089",1297.72
"E39","2021-11-30","2022-03-30",-22.288,-53.848,3,29,3,"G089",1835.16
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,9,1,"G003",2238.89
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,12,2,"G003",2059.54
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,10,3,"G003",1872.51
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,12,1,"G108",2168.56
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,14,2,"G108",1916.38
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,12,3,"G108",1778.85
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,3,1,"G119",1985.29
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,4,2,"G119",2119.78
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,3,3,"G119",1904.55
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,15,1,"G148",2133.52
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,7,2,"G148",2023.15
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,11,3,"G148",1941.03
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,13,1,"G161",NA
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,16,2,"G161",NA
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,9,3,"G161",NA
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,14,1,"G163",2053.6
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,11,2,"G163",1842.13
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,7,3,"G163",1856.55
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,5,1,"G176",2083.33
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,2,2,"G176",2325.1
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,1,3,"G176",2153.66
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,20,1,"G019",2744.83
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,19,2,"G019",2107.98
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,20,3,"G019",2067.46
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,7,1,"G025",1897.82
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,13,2,"G025",1820.04
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,16,3,"G025",1828.43
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,11,1,"G027",1529.05
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,10,2,"G027",1261.42
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,15,3,"G027",1330.97
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,17,1,"G039",1769.6
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,18,2,"G039",1733.48
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,18,3,"G039",1634.99
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,16,1,"G041",1727.41
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,9,2,"G041",1747.78
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,14,3,"G041",1716.37
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,4,1,"G043",2086.93
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,6,2,"G043",2088.51
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,6,3,"G043",1894.6
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,1,1,"G047",2524.45
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,3,2,"G047",2469.71
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,2,3,"G047",2394.24
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,18,1,"C049",2402.78
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,17,2,"C049",1937.78
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,17,3,"C049",2327.78
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,19,1,"C054",2512.27
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,20,2,"C054",2259.01
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,19,3,"C054",2196.08
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,8,1,"G056",2284.63
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,8,2,"G056",1883.83
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,13,3,"G056",1497.6
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,10,1,"G061",2165.78
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,15,2,"G061",1968.4
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,8,3,"G061",1891.36
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,6,1,"G062",1804.18
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,1,2,"G062",1739.94
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,5,3,"G062",1982.83
"E40","2021-11-02","2022-03-02",-22.944,-53.798,1,2,1,"C084",2372.42
"E40","2021-11-02","2022-03-02",-22.944,-53.798,2,5,2,"C084",2529.98
"E40","2021-11-02","2022-03-02",-22.944,-53.798,3,4,3,"C084",2291.37
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,27,1,"G002",3406.96
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,29,2,"G002",3356.22
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,27,3,"G002",3294.47
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,57,1,"G003",2922.22
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,58,2,"G003",3035.86
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,59,3,"G003",3002.09
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,12,1,"G010",3012.75
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,16,2,"G010",3842.26
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,14,3,"G010",3590.11
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,4,1,"G103",4325.29
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,1,2,"G103",3602.76
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,1,3,"G103",3688.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,40,1,"G107",3444.44
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,40,2,"G107",3049.87
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,39,3,"G107",2699.32
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,22,1,"G112",3183.24
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,23,2,"G112",3535.26
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,25,3,"G112",3513.34
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,9,1,"G114",4816
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,5,2,"G114",3341.22
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,6,3,"G114",3610.97
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,20,1,"G115",3531.99
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,18,2,"G115",4425
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,18,3,"G115",3780.37
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,59,1,"G119",3573.79
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,60,2,"G119",3409.96
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,58,3,"G119",3347.19
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,32,1,"G120",3387.14
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,30,2,"G120",3192.59
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,30,3,"G120",3152.11
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,47,1,"G142",3278.4
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,48,2,"G142",3257.33
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,45,3,"G142",2960
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,55,1,"G144",3443.42
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,56,2,"G144",3935.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,53,3,"G144",3368.28
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,44,1,"G145",3316.4
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,42,2,"G145",3532.66
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,40,3,"G145",2914.91
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,56,1,"G146",3228.88
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,55,2,"G146",3561.97
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,54,3,"G146",2941.49
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,42,1,"G150",2720.95
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,43,2,"G150",3004.8
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,37,3,"G150",2463.62
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,33,1,"G151",2884.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,34,2,"G151",3140.54
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,33,3,"G151",3090.61
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,39,1,"G152",2978.53
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,39,2,"G152",2506.29
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,43,3,"G152",2798.67
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,35,1,"G153",2824.44
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,33,2,"G153",2662.7
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,35,3,"G153",2688.57
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,51,1,"G154",3543.52
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,50,2,"G154",3694.54
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,49,3,"G154",3401.38
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,45,1,"G155",3212.21
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,46,2,"G155",3076.92
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,48,3,"G155",3318.15
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,24,1,"G156",2585.05
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,24,2,"G156",3156.97
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,21,3,"G156",2723.82
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,23,1,"G157",2835.64
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,22,2,"G157",3253.61
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,26,3,"G157",3167.53
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,25,1,"G158",3202.64
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,25,2,"G158",3726.12
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,23,3,"G158",3442.76
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,10,1,"G159",4403.42
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,4,2,"G159",3504.56
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,10,3,"G159",3248.37
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,26,1,"G160",2886.63
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,21,2,"G160",3478.85
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,22,3,"G160",2474.01
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,61,1,"G161",3106.03
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,62,2,"G161",3001.42
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,62,3,"G161",2749.61
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,31,1,"G162",2873.71
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,31,2,"G162",2646.86
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,32,3,"G162",2596.12
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,30,1,"G164",3099.42
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,32,2,"G164",3031.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,31,3,"G164",3103.15
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,17,1,"G165",3464.54
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,19,2,"G165",3250.64
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,17,3,"G165",3245.54
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,18,1,"G166",3469.28
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,20,2,"G166",3941.11
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,19,3,"G166",3686.11
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,5,1,"G167",3830.42
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,10,2,"G167",3197.7
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,8,3,"G167",3494.73
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,19,1,"G168",3722.15
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,17,2,"G168",4094.44
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,20,3,"G168",3490.57
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,6,1,"G169",4082.33
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,2,2,"G169",3944.83
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,9,3,"G169",3743.42
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,15,1,"G170",3557.8
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,13,2,"G170",3739.34
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,13,3,"G170",3586.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,52,1,"G171",3556.03
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,49,2,"G171",3573.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,51,3,"G171",3496.46
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,3,1,"G172",3288.89
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,7,2,"G172",2626.48
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,2,3,"G172",2450.09
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,54,1,"G177",3489.7
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,53,2,"G177",3588.95
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,56,3,"G177",3455.55
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,29,1,"G178",3493.45
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,28,2,"G178",3388.75
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,29,3,"G178",3432.87
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,21,1,"G182",3270.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,26,2,"G182",3520.11
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,24,3,"G182",3450
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,34,1,"G183",2534.66
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,35,2,"G183",2718.92
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,34,3,"G183",2837.8
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,36,1,"G025",3128.79
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,36,2,"G025",2695.53
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,36,3,"G025",2510.34
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,62,1,"G027",NA
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,61,2,"G027",NA
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,61,3,"G027",NA
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,13,1,"G028",3614.35
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,11,2,"G028",3258.65
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,16,3,"G028",3817.83
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,28,1,"G030",3245.95
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,27,2,"G030",3244.33
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,28,3,"G030",2890.22
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,60,1,"G043",3209.84
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,59,2,"G043",3435.86
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,57,3,"G043",3184.22
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,2,1,"G047",3874.58
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,3,2,"G047",3841.15
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,5,3,"G047",3319.13
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,49,1,"C049",3164.04
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,52,2,"C049",3451.21
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,50,3,"C049",3496
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,50,1,"G051",3576.57
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,51,2,"G051",3872.11
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,52,3,"G051",3818.98
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,38,1,"C054",3252.78
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,41,2,"C054",3154.52
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,44,3,"C054",2963.6
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,53,1,"G059",2780.14
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,54,2,"G059",3110.27
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,55,3,"G059",2411.06
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,58,1,"G061",3405.28
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,57,2,"G061",2994.58
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,60,3,"G061",2868.62
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,1,1,"G067",4075.06
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,9,2,"G067",3506.35
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,7,3,"G067",3543.14
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,14,1,"G071",3827.76
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,14,2,"G071",3286.29
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,15,3,"G071",3627.71
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,7,1,"G072",4099.4
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,8,2,"G072",3424.26
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,4,3,"G072",3509.28
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,16,1,"G074",4105.44
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,15,2,"G074",3382.22
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,11,3,"G074",3412.25
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,8,1,"G079",4554.57
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,6,2,"G079",3627.75
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,3,3,"G079",3784.9
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,11,1,"G083",4329.76
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,12,2,"G083",3224.06
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,12,3,"G083",3337.5
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,37,1,"C084",3117.64
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,38,2,"C084",2784.26
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,38,3,"C084",2475.17
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,41,1,"G086",3060.43
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,37,2,"G086",2847.41
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,41,3,"G086",2701.52
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,48,1,"G087",3597.72
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,45,2,"G087",3453.06
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,46,3,"G087",3181.56
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,46,1,"G088",3369.23
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,47,2,"G088",3380.54
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,47,3,"G088",3264.24
"E41","2021-11-12","2022-03-12",-21.61,-55.188,1,43,1,"G089",3280.56
"E41","2021-11-12","2022-03-12",-21.61,-55.188,2,44,2,"G089",2676.14
"E41","2021-11-12","2022-03-12",-21.61,-55.188,3,42,3,"G089",3088.44
"E42","2021-10-05","2022-02-02",-23.085,-54.209,1,3,1,"G002",1772.1
"E42","2021-10-05","2022-02-02",-23.085,-54.209,2,9,2,"G002",1957.39
"E42","2021-10-05","2022-02-02",-23.085,-54.209,3,18,3,"G002",1120.44
"E42","2021-10-05","2022-02-02",-23.085,-54.209,1,4,1,"G010",966.98
"E42","2021-10-05","2022-02-02",-23.085,-54.209,2,16,2,"G010",1179.09
"E42","2021-10-05","2022-02-02",-23.085,-54.209,3,11,3,"G010",1355.75
"E42","2021-10-05","2022-02-02",-23.085,-54.209,1,26,1,"G107",1609.64
"E42","2021-10-05","2022-02-02",-23.085,-54.209,2,30,2,"G107",1216.64
